Id,SalePrice
1650,115625.66892585509
1651,121437.89675390231
1652,97278.31663883652
1653,101638.53472290027
1654,146620.2350604504
1655,139185.86756024917
1656,142980.88359796174
1657,147610.8980863598
1658,146582.02044109558
1659,121037.25966614671
1660,156180.38175249752
1661,454261.12656709325
1662,415328.42814004363
1663,388435.50592597073
1664,518985.85014405655
1665,308439.9160180819
1666,331253.98739283526
1667,370979.3205619968
1668,334980.2368030088
1669,297450.263141615
1670,343564.0099879897
1671,259370.49363819207
1672,442600.9978534785
1673,289073.41626955575
1674,241525.97741859616
1675,197178.90666923652
1676,196691.4483690331
1677,218661.79474163704
1678,497499.34735894133
1679,386397.4098962869
1680,335256.7151469006
1681,246592.53238152037
1682,305850.4947103767
1683,184612.61899028582
1684,173248.35763775534
1685,173345.35055245215
1686,169783.2524055928
1687,171449.143099505
1688,190522.97173190297
1689,191877.11617424595
1690,193342.31791648467
1691,180677.01121073763
1692,255325.34277246124
1693,168276.10391852664
1694,180675.99519107124
1695,166308.02573821048
1696,270518.2760484478
1697,168872.47366555335
1698,349352.310427433
1699,322417.08780705906
1700,245559.52846665846
1701,262574.8997272427
1702,247012.40015380955
1703,247958.42791352514
1704,288226.4356728837
1705,230933.5158253776
1706,463748.0082839634
1707,212010.582269546
1708,206328.99427584663
1709,275764.61870951054
1710,224998.08122504852
1711,265625.241396223
1712,262507.76344294136
1713,270197.98466785194
1714,225452.59677020757
1715,209672.90062584318
1716,187562.97687604025
1717,172497.69506683078
1718,134710.870189257
1719,204405.33991716802
1720,242305.4682103906
1721,160401.21060202646
1722,121316.24685437065
1723,153710.83655148075
1724,210859.19552730618
1725,241967.1593064234
1726,192665.6831391431
1727,158079.85862985003
1728,168886.48043487384
1729,165019.23794280988
1730,155636.3947167643
1731,119754.32318917761
1732,130965.86805367685
1733,116654.43350696487
1734,120057.81611464414
1735,126382.5823007064
1736,112961.90089893105
1737,319714.09671360627
1738,231455.70456953457
1739,249858.03989507217
1740,225328.23194136162
1741,193591.98430691846
1742,173832.128119801
1743,174587.22385352524
1744,302361.6240744169
1745,212043.45635816478
1746,183913.25805940584
1747,213746.80655587534
1748,229934.3398736671
1749,147053.7390074983
1750,127226.19592792857
1751,246839.137333984
1752,120183.29413215266
1753,147008.1501502986
1754,186861.51353322482
1755,163660.70536049234
1756,130432.26070200744
1757,121964.85321345465
1758,143763.83095535124
1759,157975.38998320038
1760,164675.94734877377
1761,145762.86928289037
1762,177428.83957706395
1763,174228.9218349714
1764,115093.20916840213
1765,164472.05819085456
1766,181630.10690852758
1767,225194.97468174677
1768,145284.66874316393
1769,170660.6454011738
1770,148563.62161268195
1771,121236.2788654713
1772,136377.80355690073
1773,126790.5605006261
1774,137261.79380603402
1775,141195.44792610523
1776,124468.95577596451
1777,109705.28432026225
1778,141942.09913652917
1779,116279.69784349698
1780,167025.5841868014
1781,126448.39191833965
1782,90600.69501151367
1783,143625.65890115604
1784,109116.95669408217
1785,117509.9267824736
1786,141555.7442343348
1787,164074.81289359412
1788,62101.77897594684
1789,101409.69751694235
1790,80081.5456161095
1791,188975.46483750068
1792,161197.7435487982
1793,127536.85736050495
1794,152656.69039352855
1795,135121.74177547114
1796,123552.63530558943
1797,116310.06411592195
1798,122028.94635094496
1799,113234.74926190528
1800,126199.97451824599
1801,133628.94326487422
1802,130903.5661448895
1803,147591.81606316677
1804,143883.71493847447
1805,136144.99574479752
1806,122876.05503163277
1807,127835.26898886768
1808,120048.10578723987
1809,118878.56515478936
1810,137753.99827452938
1811,89804.19703052807
1812,96407.07529185982
1813,125003.4043549893
1814,92984.45675321057
1815,56082.877575042265
1816,99693.08752325864
1817,109388.12545259809
1818,149454.54917944688
1819,129532.75751640354
1820,65143.02252671243
1821,109241.38414183793
1822,148422.06398002655
1823,47478.1241986484
1824,129824.45541945119
1825,138777.0494255528
1826,105663.16494694023
1827,103113.15988890966
1828,137556.74489228392
1829,116608.25846460761
1830,140571.34574754094
1831,139992.84208254647
1832,79871.83657576401
1833,138570.06869139706
1834,123598.26242517725
1835,120653.16139310302
1836,129269.3511941609
1837,91492.70631538262
1838,128043.87928357354
1839,100064.80292743833
1840,157890.37650743627
1841,140782.39053283323
1842,83246.70150825256
1843,130930.51501150333
1844,133925.25696454823
1845,143786.82684821857
1846,150954.3810843944
1847,164577.57263515302
1848,57386.11069798742
1849,105614.64806514542
1850,116944.39858512231
1851,155003.57344178995
1852,124967.16333121642
1853,134298.28982652377
1854,167807.5885149421
1855,152698.9622983226
1856,223869.99043818645
1857,142489.88152540903
1858,137300.37515312363
1859,117385.24402940157
1860,150306.9212169366
1861,116298.26973857508
1862,308991.47642916394
1863,289966.4483739644
1864,290114.33088745107
1865,352075.8899237674
1866,341413.0349393007
1867,233413.17664800351
1868,300089.0093220286
1869,205729.24796244467
1870,226802.41326869727
1871,246315.35061610801
1872,170533.66107591783
1873,245288.37211998174
1874,148183.2995078719
1875,193997.15371270076
1876,200344.70777631528
1877,210867.97436891386
1878,193375.5179489429
1879,134515.9264555181
1880,131704.8223769863
1881,249871.36441217555
1882,248030.48381438953
1883,186111.33090434945
1884,202477.28882860258
1885,239663.8816293857
1886,286981.26189851883
1887,207790.92209831421
1888,274325.48409347964
1889,167957.38125363534
1890,122982.46522789713
1891,134397.40268547926
1892,101997.50958123838
1893,130817.03240463298
1894,127358.55001987053
1895,134087.18580783886
1896,126296.22157960979
1897,115251.80485099577
1898,117039.26834681543
1899,157799.95733742774
1900,149893.57665756065
1901,171082.68521439598
1902,148701.1052958296
1903,216726.44648990763
1904,138922.0946869851
1905,193708.28784187668
1906,149266.87406561148
1907,200915.67505904834
1908,108042.38229585992
1909,134749.4874077149
1910,122056.64158241537
1911,214340.53621803556
1912,326488.04389376077
1913,142384.00507855805
1914,68921.23613347959
1915,313096.4400588679
1916,59913.56156524067
1917,245003.26616443926
1918,140626.7170461363
1919,173605.71675308628
1920,151896.03232165953
1921,405909.4036552608
1922,323128.4062367065
1923,226736.84024292743
1924,230485.67085318526
1925,195757.79664710176
1926,395853.87101993547
1927,134725.34968432476
1928,151474.31277311087
1929,125362.25191404775
1930,132413.69173882366
1931,144151.3175810523
1932,140744.33298686077
1933,190354.67915520503
1934,181627.32079767148
1935,171876.0062087594
1936,192975.07610136928
1937,181666.09752961455
1938,171520.9810608928
1939,242048.95129353023
1940,185247.5588517479
1941,166890.7937254862
1942,182304.75674431067
1943,210722.47866461053
1944,353210.42156156
1945,395426.2845209544
1946,138841.31523753703
1947,310936.77227330755
1948,169477.61371081433
1949,242656.02499837952
1950,182758.9270763603
1951,249274.46772291185
1952,211046.66133184533
1953,165619.21557138668
1954,184013.90714978974
1955,136028.19740630608
1956,302708.88448841556
1957,151102.55936415942
1958,311846.312158197
1959,145443.3154622399
1960,118137.52342107802
1961,123998.53834187386
1962,95769.42429609608
1963,105013.133726973
1964,110268.12498781577
1965,145770.07487576955
1966,138433.2398139011
1967,283821.15083292
1968,430741.71526930924
1969,389275.64309202053
1970,445614.06675116974
1971,476261.7404032822
1972,384555.51403740875
1973,263692.1530237017
1974,322544.14510035823
1975,542542.8606497112
1976,268967.89183277974
1977,360716.9812178523
1978,358979.6360998003
1979,314716.1411723208
1980,197248.94097238168
1981,347024.9376173848
1982,222799.21778891125
1983,205697.2744861999
1984,165264.60367737408
1985,226929.30598039285
1986,211581.16081490146
1987,180663.8339751853
1988,176253.51920825645
1989,191129.67028550192
1990,209980.50298691783
1991,240982.90165854944
1992,216022.3022608211
1993,165705.69404373755
1994,229487.66436097983
1995,182464.5104243589
1996,246886.61238598736
1997,305737.6972799923
1998,326360.92457647464
1999,264004.0632050084
2000,312078.1049613395
2001,267459.7289127247
2002,239815.73168205886
2003,256298.27034208126
2004,284253.60181837645
2005,219696.9540284099
2006,225606.33104496915
2007,248416.55809549743
2008,213304.71907623857
2009,197252.63672584126
2010,185847.3968841109
2011,132159.56345344093
2012,171487.54187255155
2013,181803.67949513474
2014,186511.78371200553
2015,202264.60377079563
2016,196260.6356003135
2017,194844.3690143997
2018,124633.78977149693
2019,135711.0066348897
2020,105099.78310049712
2021,110845.3076209276
2022,174752.0913558358
2023,144638.29407842102
2024,261271.8821156462
2025,363853.5743851949
2026,173747.84851303254
2027,157487.00921432895
2028,150406.88036192884
2029,168204.37072352963
2030,270820.0410644484
2031,238113.13498384348
2032,257634.13727732137
2033,262862.1731120472
2034,168932.71427259952
2035,216553.82416428576
2036,190208.70783883115
2037,196115.906743302
2038,316062.82689848857
2039,224847.37534427858
2040,279459.96680585074
2041,270578.39686700027
2042,202160.84149486205
2043,172466.84622598437
2044,164412.45295778965
2045,208572.9019173556
2046,146099.17032569257
2047,142893.71351351374
2048,139792.98399753452
2049,139614.2213444315
2050,171800.9048580674
2051,101919.96682572311
2052,125534.57675672446
2053,147972.4293068303
2054,90893.65485587023
2055,156283.47704870836
2056,143546.7312927124
2057,117778.57722706352
2058,220024.27876591036
2059,132068.0803107621
2060,174207.43069581888
2061,168697.3251365074
2062,130545.1838842488
2063,115912.035298401
2064,141950.94435637322
2065,117140.13056876312
2066,157920.6546722356
2067,106948.9748547995
2068,139365.19422139763
2069,86619.26928047737
2070,117320.94086953503
2071,99504.78535155085
2072,127779.49524988668
2073,134560.94787151896
2074,184250.06230085058
2075,144900.8607333675
2076,120937.65323983005
2077,159462.73246016086
2078,125644.0117754116
2079,128311.19293437377
2080,117582.56513509611
2081,127063.30892034777
2082,129905.51539973523
2083,145526.98444247837
2084,112769.7572223416
2085,120141.8073126869
2086,116663.03299355588
2087,121148.75480862803
2088,97991.95970198768
2089,75484.9843617143
2090,131642.0314075818
2091,113398.0301833202
2092,117711.77613133592
2093,116923.94438121503
2094,105547.4719649516
2095,147477.75886350567
2096,80887.59982858386
2097,100385.56736991639
2098,146612.48154193614
2099,56291.8258156233
2100,81292.96859590923
2101,112315.31112903066
2102,120565.68940078781
2103,103025.27538084734
2104,135644.83601121925
2105,131450.22330626988
2106,67512.87042981024
2107,196353.90243001966
2108,113313.4010866292
2109,109905.95666821835
2110,129979.84876622693
2111,139753.8130746358
2112,142963.49577902706
2113,119062.82075137005
2114,116291.97587911636
2115,166242.27456235868
2116,115169.99839415577
2117,153049.22376973426
2118,120481.1700436264
2119,116356.63501991784
2120,112642.80985325047
2121,84256.54263838095
2122,118312.30848247345
2123,86983.58165548311
2124,157759.87010458342
2125,124726.89680099144
2126,147019.80076128533
2127,154847.05251893893
2128,127401.42768148895
2129,88976.45833811918
2130,139409.08114991945
2131,138828.15391069854
2132,110066.94633876477
2133,119132.04476607218
2134,119173.12817588466
2135,92606.59289585735
2136,69402.65165275948
2137,107420.5529174211
2138,133704.06094429546
2139,147359.79481836408
2140,142628.60963265764
2141,146474.9393745744
2142,126785.3503751028
2143,147775.74802011318
2144,111664.077555656
2145,138028.3446969465
2146,166171.3873658142
2147,129334.6404511614
2148,137517.89895072446
2149,153400.41716057944
2150,223981.75429520337
2151,112470.47277915949
2152,161872.64172744323
2153,170419.76772824838
2154,106028.30012132169
2155,141469.864967957
2156,269977.14819590375
2157,232884.87547126925
2158,233144.08990304984
2159,207514.7117209499
2160,173889.39799504832
2161,236973.93169664888
2162,422843.7129003323
2163,360708.1785033825
2164,245418.75293704128
2165,202333.38462366845
2166,156041.8746000894
2167,215738.9976939783
2168,199128.14437588342
2169,195829.1976976624
2170,216318.7823979481
2171,150984.76538823027
2172,129927.6092837517
2173,166743.54974066053
2174,225781.9914120048
2175,307316.69110008725
2176,319104.9477704788
2177,241955.91289178617
2178,211521.88943255175
2179,140294.11043898764
2180,217599.14742668203
2181,188384.37439065153
2182,225450.58722822083
2183,188612.0595012817
2184,123278.1523636104
2185,117019.31443173226
2186,144032.70906751583
2187,148257.5771176319
2188,153232.77972087963
2189,306472.96531135926
2190,80160.77350291648
2191,81879.40381583804
2192,90413.62225966292
2193,107740.95635479238
2194,104724.12786513954
2195,112973.78408589809
2196,105218.69398774207
2197,119748.98450808076
2198,150335.338005899
2199,181419.4680060916
2200,148631.04987802653
2201,145008.53898379745
2202,207785.80649498553
2203,135234.52215973916
2204,181871.39483436954
2205,117586.5720422568
2206,140352.30692198087
2207,206494.25019494482
2208,259090.593970738
2209,241934.73119767185
2210,120448.70677395078
2211,110128.35636433598
2212,116402.77503272262
2213,104935.80851186463
2214,129223.54285015367
2215,100264.76477514053
2216,144527.97272578324
2217,60373.82840894343
2218,79833.0734541751
2219,74243.61840999851
2220,74476.73957791331
2221,311701.5277123978
2222,269794.1937599099
2223,286329.82494369673
2224,208690.46036169774
2225,122163.83116393408
2226,190818.41699512856
2227,201542.64626002903
2228,260080.66974999305
2229,254952.047085752
2230,157450.893494829
2231,212817.44215767033
2232,174221.56914218512
2233,177069.04240307794
2234,231414.8161360545
2235,220582.41091568145
2236,266511.2027474386
2237,336853.6640745036
2238,196344.55512827268
2239,114080.41034140388
2240,156979.12368254666
2241,156081.09694668368
2242,125406.98760641826
2243,128015.66680000268
2244,103945.44570897124
2245,102425.39920211886
2246,142831.7765024607
2247,108603.28801822962
2248,123816.63910780757
2249,125602.37844082306
2250,132494.72529124346
2251,103823.25726682003
2252,177297.07072458154
2253,157003.02020231663
2254,177078.33004970592
2255,190636.3337425762
2256,175866.16012170017
2257,209297.5337089119
2258,159957.24979564632
2259,177819.87725602958
2260,147178.42109468862
2261,183861.11058945907
2262,210697.55319049789
2263,368548.2052725883
2264,515783.88750880363
2265,175002.0662081187
2266,305989.92113642034
2267,388119.7407936125
2268,407351.47466741037
2269,148890.91767142894
2270,194002.82245267043
2271,217886.3787770856
2272,192844.29362008008
2273,162123.15514553795
2274,179206.0390258819
2275,152962.03403097793
2276,193084.26041951642
2277,180655.34533616857
2278,145257.15618641858
2279,127043.47655445378
2280,120432.446409975
2281,172079.65593603
2282,190000.98203902482
2283,103719.52532128265
2284,113538.57851123948
2285,143018.38244671017
2286,124827.78876069628
2287,363339.5572372598
2288,268914.93531577755
2289,388348.17635517975
2290,493670.3167874967
2291,319526.2872524202
2292,443247.3911877646
2293,502817.66558327083
2294,409236.93198857334
2295,481838.7380077486
2296,306437.1868503296
2297,328015.41241977655
2298,339932.880018082
2299,359483.1736176285
2300,338605.7129400285
2301,285434.2197805665
2302,244359.84611315175
2303,234569.74513772264
2304,241887.77115782033
2305,200464.29069293884
2306,194917.29942566674
2307,198778.88448145334
2308,225519.51878630297
2309,279871.82446225034
2310,210606.31659569836
2311,200224.13812130003
2312,169747.4447578682
2313,173918.70833612542
2314,164236.1204662277
2315,178122.55586247088
2316,189052.9188263698
2317,186100.73764085292
2318,180736.43004143285
2319,180074.39379835728
2320,186493.6056465892
2321,243667.86787195294
2322,176918.37591578177
2323,188497.03045226767
2324,173459.45151166216
2325,211094.16190595727
2326,171491.4613918187
2327,206393.9910316029
2328,223728.14895597013
2329,188305.52255504974
2330,181893.81480235397
2331,355689.13429837767
2332,415318.72736728704
2333,328156.30449535913
2334,247685.50785828073
2335,265340.96069599653
2336,330744.8585361975
2337,203658.82698615783
2338,272094.30438582983
2339,211829.7666682952
2340,401228.95281166135
2341,220890.96706335014
2342,235207.09278168564
2343,230091.42672479773
2344,211676.70805681578
2345,233994.0784511065
2346,217001.6299942438
2347,202478.61971209146
2348,242566.86588729458
2349,181003.19922354835
2350,292220.0465826232
2351,258915.7903705713
2352,250509.28562041957
2353,251096.90567588928
2354,137768.07489783125
2355,142981.39318885928
2356,154231.67138450942
2357,190711.14439184417
2358,198547.33357566834
2359,129185.63388237101
2360,115221.52981822552
2361,146436.62048126
2362,280770.698801274
2363,135887.7585978483
2364,155491.96397385283
2365,223305.18928849348
2366,184295.65694330615
2367,221983.51914154307
2368,216256.8841045425
2369,216010.21951574093
2370,169583.71075568316
2371,169892.26833694708
2372,192182.40482765815
2373,275841.052794473
2374,323114.2387567683
2375,253959.7933512473
2376,302309.0022009753
2377,373597.4922347177
2378,140046.37134950937
2379,200720.0905837948
2380,145040.05321971342
2381,168843.25604507228
2382,198784.6763325939
2383,205305.21276347255
2384,252635.19981717257
2385,160206.75325664904
2386,133716.55228199787
2387,132392.57184008684
2388,96502.68181610646
2389,122878.45997659981
2390,144751.14332772605
2391,146209.1940012453
2392,116402.38602305105
2393,163346.46710954222
2394,142017.9857890521
2395,208081.97377332777
2396,142168.85954143933
2397,226593.33761491397
2398,131549.34178870474
2399,62682.037712026184
2400,60250.1796463129
2401,120907.79466503198
2402,133849.7072985825
2403,140217.59069631022
2404,145063.34308773096
2405,158113.03686684894
2406,142103.52554770117
2407,124329.09480818448
2408,145528.76405038478
2409,124628.42347688915
2410,164560.24882965448
2411,115874.70216060085
2412,154194.0037966532
2413,128537.52546181905
2414,148671.56186787388
2415,132531.2886699682
2416,123657.3717208511
2417,134822.54338139802
2418,133656.38135729835
2419,126764.1025063213
2420,124617.94769510844
2421,146937.28794373968
2422,115471.97972878708
2423,120934.90535743692
2424,153719.59831038458
2425,200134.58652355848
2426,128372.58886858728
2427,138898.09745186148
2428,172889.07320057557
2429,115751.97466400138
2430,131551.1095739638
2431,107615.44543603336
2432,146154.58923434326
2433,147835.64833515545
2434,140934.12615605028
2435,152070.8013771795
2436,107987.07324614009
2437,108175.45872328032
2438,124223.56580573224
2439,108670.89295212035
2440,120155.23425545928
2441,92884.13604860978
2442,98667.65903528701
2443,123025.76005347578
2444,130817.04865537788
2445,83056.39028187745
2446,137440.4118603752
2447,174820.3523666917
2448,131910.60217109066
2449,112188.34327784297
2450,147614.4685473248
2451,128258.53986604224
2452,191158.36553644016
2453,91006.94432363517
2454,118408.01648839218
2455,118533.30298591057
2456,131273.46645094507
2457,132369.48121605575
2458,127608.87937122016
2459,113195.57859024755
2460,136691.9416829003
2461,124411.32601935306
2462,136656.83198176994
2463,124218.73868214026
2464,177074.20362237148
2465,141027.65855155868
2466,114072.41200356756
2467,130785.12164923333
2468,76417.97762335133
2469,76081.91969860942
2470,185820.35670417687
2471,203988.9340393896
2472,158560.2078814216
2473,118550.65573908642
2474,81228.23688266809
2475,210741.6675721301
2476,116003.66629295149
2477,128718.8844878887
2478,152064.39127751323
2479,104083.19691412227
2480,157936.30106928368
2481,121888.32443349579
2482,130873.7763712689
2483,113167.26514516867
2484,120882.315780401
2485,128298.07427666425
2486,149189.31827955216
2487,166501.56244974915
2488,157173.5554053327
2489,151186.56402943717
2490,146584.35042144702
2491,91716.1143477206
2492,190577.79388182855
2493,146531.445081264
2494,145338.82062122773
2495,89213.82307175468
2496,242102.5287970097
2497,153860.21870560563
2498,114046.95845066398
2499,91111.6479272987
2500,132403.6093246862
2501,134664.93039198412
2502,145821.08925256398
2503,94345.68958905395
2504,187108.97004094862
2505,224631.2958730443
2506,254940.61861577822
2507,286466.9995945174
2508,252949.10399801278
2509,213083.73257955944
2510,220453.62594772922
2511,174188.71307830652
2512,207712.59161566952
2513,220334.46823239108
2514,244286.94934635266
2515,153275.9169694901
2516,172490.561994993
2517,148562.2636189034
2518,152322.56582497695
2519,233442.0317103716
2520,216384.53706734648
2521,185327.48951911
2522,222823.89693534345
2523,121623.77857310191
2524,135659.28075061052
2525,146915.59222207248
2526,139849.31879009842
2527,118975.42470604434
2528,128254.01293395433
2529,132080.90784630913
2530,125321.20536800886
2531,253763.92451860872
2532,227235.33416813478
2533,195282.28802389733
2534,232553.28876989277
2535,311006.80483512953
2536,230262.059907568
2537,244353.19932691116
2538,180565.69836709072
2539,183272.59695910104
2540,179329.98839921347
2541,178932.87378900405
2542,165075.34254766325
2543,127858.27134702692
2544,125348.20768302985
2545,126628.0485797605
2546,128967.83094120995
2547,137317.78520641295
2548,159170.11481942068
2549,163163.0470704846
2550,1067169.9917550422
2551,141960.7978145874
2552,127290.22157995883
2553,74839.66322755249
2554,98418.08073268321
2555,119071.59507312908
2556,104131.46558143981
2557,107167.34369796517
2558,149645.40778635198
2559,138682.01441217592
2560,150306.9439319484
2561,140023.84386534244
2562,143182.59441210242
2563,151883.1030729919
2564,202648.5972350054
2565,137843.20311599824
2566,160607.64090721193
2567,136654.78991831047
2568,207588.11313946065
2569,217320.6236038682
2570,116595.11553235081
2571,191603.97728039644
2572,150114.00813153904
2573,219920.5755254595
2574,289553.53419410664
2575,130960.02648543875
2576,119185.28360130408
2577,114670.81143016575
2578,83870.40293100334
2579,60895.20423135617
2580,107347.13206729654
2581,123272.78343384879
2582,122663.48171566267
2583,285576.3139775976
2584,171706.71831206998
2585,189834.5316282488
2586,221076.4493295137
2587,197498.95092672884
2588,142468.80907768625
2589,148697.0833679388
2590,211909.96483833366
2591,216515.96120566627
2592,210274.03132002265
2593,251518.95475723478
2594,173329.06145903157
2595,195693.6075668959
2596,298153.9645352221
2597,182992.9420862392
2598,282961.5040396617
2599,316633.54471320874
2600,156348.2574132167
2601,146409.07525467323
2602,81859.81553671279
2603,93744.7416407151
2604,88585.1031939566
2605,75126.37956886459
2606,146725.25324095882
2607,202636.41512349632
2608,202643.498599433
2609,172258.16480184998
2610,110178.09227572588
2611,118771.67454652578
2612,159282.74940543046
2613,131650.55901969242
2614,125111.14935144444
2615,150983.71432742
2616,146654.2193907391
2617,181796.6976760538
2618,204011.45986835624
2619,194624.88826667762
2620,185644.67381348019
2621,175601.7523263844
2622,181297.54210446257
2623,248686.70808635934
2624,306044.15132637287
2625,291845.9777055667
2626,170030.79378534626
2627,162685.32969921082
2628,494125.8822278258
2629,535428.0999636608
2630,374395.2382847484
2631,488614.16258890735
2632,444357.09772092826
2633,316395.48694029404
2634,436973.8728640806
2635,158105.93281290616
2636,171547.82781990292
2637,169660.28333862947
2638,261694.3808932285
2639,184043.8889433368
2640,149599.6896949543
2641,106854.23049241604
2642,191702.85180423124
2643,105298.83355814377
2644,124960.79239624049
2645,107898.46426678705
2646,95975.87377425762
2647,104104.82611608847
2648,142634.2192373005
2649,149574.44762066606
2650,139368.68056417708
2651,141737.15175630024
2652,415656.8001719586
2653,245493.08134825766
2654,247058.30781299318
2655,412428.71613018005
2656,316739.03483126714
2657,359249.4724257868
2658,289544.72084097384
2659,297985.4364629164
2660,348907.90347737493
2661,369116.8626649314
2662,362868.7052828636
2663,282579.4629604424
2664,272293.2701525636
2665,325241.8274002374
2666,283694.1524167294
2667,167784.65918802453
2668,174636.60502283508
2669,179611.18042647565
2670,276939.04383671447
2671,181445.96428800363
2672,193347.01090460568
2673,204332.54706436605
2674,200188.26881565616
2675,175079.39679130292
2676,189115.40255651646
2677,198838.34162288188
2678,250989.76151829935
2679,266976.72035648534
2680,282028.4332589975
2681,410004.7627271347
2682,323933.50135636784
2683,589846.6930264325
2684,305576.8025855487
2685,331611.5664738938
2686,254636.5310037923
2687,326520.4675707949
2688,212076.16631422704
2689,205965.2100618446
2690,457331.8324496083
2691,194245.38011433854
2692,135620.2151842775
2693,197820.6434368937
2694,125550.02903246327
2695,192068.6543815239
2696,181469.78602681254
2697,188261.4017532848
2698,193211.71998435442
2699,176677.47272302234
2700,155315.51801323472
2701,143581.2197203188
2702,110003.87535393599
2703,118851.03066959021
2704,138440.38485262397
2705,118200.3190704196
2706,111834.878031995
2707,119952.31091372634
2708,135136.2230250052
2709,101822.97103433454
2710,128319.2810929484
2711,309167.5836439658
2712,389374.3321192759
2713,171329.66233676308
2714,150562.48815749917
2715,169301.17936802265
2716,143925.424596089
2717,190723.26878181373
2718,227361.45465122449
2719,153400.0752862341
2720,169276.25266333157
2721,134140.69507319952
2722,163207.70077834144
2723,139904.0080889189
2724,128809.21083005669
2725,131439.1905573877
2726,153322.5649875523
2727,177093.8501120382
2728,172121.25504788547
2729,149632.69584637246
2730,145597.39219130715
2731,125347.67581136004
2732,128525.52107632408
2733,158207.65570670232
2734,141434.6451434526
