ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
66,0.8457829295419749,0.00018608279609416364,0.0020182924357569233,0.12244416949579383,0.029568525730380275
67,0.9785009063704037,0.0005821092585971473,0.0008049382620454043,0.011375374475151582,0.008736671633802172
68,0.02440121872550388,0.007061518948214343,0.17552929851666493,0.34553724368415295,0.44747072012546396
69,0.36983488448381047,0.0007927651495308347,0.022441644944923657,0.4853190990254595,0.12161160639627562
70,0.0002460586376891355,0.00035680174836657543,0.0010015644629700292,0.0003549068592532311,0.998040668291721
71,0.01817234474967279,0.010853493081326155,0.06496627422211596,0.021773075190493332,0.8842348127563917
72,0.9478136092890499,0.00018983382089567575,0.0007971323628052868,0.03046637885799155,0.020733045669257565
73,0.0008591194010075998,0.016165650188955234,0.0469592895862107,0.00282549093666181,0.9331904498871648
74,0.2747072553410105,0.001817718444650544,0.039357663671290746,0.23480023442115533,0.44931712812189284
75,0.0008871391336642019,0.004376595231941565,0.01492116262025951,0.0013672266854791405,0.9784478763286556
76,0.7094293263554146,0.033931200172019955,0.04439227010292811,0.040290992404312546,0.1719562109653249
77,0.9575731608387993,0.00044872673872711527,0.0010480483987141728,0.007257736707631875,0.03367232731612744
78,0.01649492161410248,0.002822704582182926,0.018102320317693713,0.0069298899100056965,0.9556501635760151
79,0.44397576244248904,0.0016752080419037603,0.048246981959609254,0.3035305283733382,0.20257151918265975
80,0.93567148746874,0.0014366331563880012,0.002951828821038708,0.020372427407730133,0.03956762314610314
81,0.0011502999598118472,0.0063168599592751794,0.016147399631173828,0.001950668344585659,0.9744347721051535
82,0.0006571606829669166,0.008660805049995016,0.018289298838276777,0.0021056837704236915,0.9702870516583375
83,0.7780147436652536,0.00031247200996685677,0.004751922780856509,0.18504194177855499,0.03187891976536813
84,0.0017170494193670665,0.022113607084933623,0.03666439658186276,0.003367142523031593,0.936137804390805
85,0.5004585411830125,0.002578937052955773,0.06866144271216729,0.3825026947984752,0.04579838425338925
86,0.03280354175188409,0.01502621933696184,0.0805352454444755,0.0037926558261256616,0.8678423376405527
87,0.036846586574523006,0.002479389938721784,0.3547445323882188,0.46989220684226446,0.13603728425627193
88,0.38947722819566144,0.0007847480276591939,0.10648536937333569,0.2504554886502807,0.2527971657530629
89,0.002010567279516892,0.0032069524807592812,0.0743877748078561,0.0038433286464089247,0.9165513767854588
90,0.938511512783732,0.0005318566687745607,0.0015200362801472732,0.01578856564395433,0.043648028623391844
91,0.0007976593201692198,0.0035065057017443202,0.008314650225843738,0.0012515452939843128,0.9861296394582584
92,0.0002148573200004501,0.000946720024901389,0.0023265712620994614,0.0004923363088877534,0.9960195150841109
93,0.7177298068465181,0.000498435787622989,0.0026260233381958063,0.009085522913131616,0.2700602111145315
94,0.46497844799571486,0.0010428547879707509,0.030753144257074632,0.30472972082490324,0.19849583213433653
95,0.035647067976771266,0.005286748175311653,0.021972252684343246,0.011224779154707673,0.9258691520088661
96,0.7223326896291207,0.0012237323127361722,0.01628822610378166,0.22032783384428758,0.03982751811007394
97,0.4729652822761352,0.0011740664203384972,0.015859034634767784,0.38255026029556816,0.12745135637319033
98,0.0017486955795797347,0.004142237448382333,0.017439843855155072,0.001920827558829472,0.9747483955580534
99,0.30203845203572643,0.016618507476620865,0.02462687395060966,0.014354058609077012,0.642362107927966
100,0.2803107865038261,0.000611044705367021,0.027550789464398664,0.4044464163932604,0.2870809629331479
101,0.752984455335529,0.0007755139238869455,0.0029388138888788344,0.011937574207335641,0.23136364264436957
102,0.933865804979586,0.0008674774874368925,0.004581397235742761,0.04863449695934997,0.012050823337884375
103,0.20943559103066883,0.0007037035194991761,0.012869066590035998,0.4951002924085304,0.2818913464512655
104,0.5464484657035069,0.00046888917233816566,0.02014948283048412,0.2435716630766996,0.18936149921697115
105,0.3280520549537418,0.0019504430966106358,0.01287599448030619,0.1168197439651011,0.5403017635042402
106,0.6382112258671696,0.00041054481525858237,0.009969448758202729,0.15742598911143207,0.19398279144793704
107,0.4908571940376171,0.002258300495769148,0.016693193063886735,0.42672609265936445,0.06346521974336264
108,0.047491638989462244,0.003569815317955728,0.07945299995611269,0.4565452721795048,0.41294027355696455
109,0.9714192816411167,0.0006445750467440017,0.0020870001546399886,0.019782286859440983,0.0060668562980582905
110,0.347553749810619,0.0015266917673496417,0.03939264870582277,0.38438624245637987,0.2271406672598287
111,0.4361009162344919,0.0010985228538294032,0.018408540142497102,0.4400742487591861,0.10431777200999548
112,0.5964777724443066,0.0007769051177891084,0.0631750736151014,0.22448712562137224,0.11508312320143076
113,0.23814206990635975,0.0024332236466866335,0.02907483605867881,0.5664553091855533,0.1638945612027215
114,0.31101057881012784,0.000655617025053756,0.04701618716446805,0.4893444282808246,0.15197318871952578
115,0.0009475354534223508,0.002320753544011597,0.006515913835505184,0.0009362164160500038,0.9892795807510109
116,0.7776822904644902,0.0004929874673578137,0.003864438529310873,0.11708473840863717,0.10087554513020383
117,0.8725004016995324,0.00027106597400554106,0.001657168614237793,0.08500792634263932,0.040563437369585086
118,0.02543022658532598,0.0034103020148896174,0.10366364770417544,0.4405301762582208,0.4269656474373882
119,0.10722410180301173,0.0024475793170014347,0.08082014144837989,0.6779859380957145,0.1315222393358924
120,0.5498058364670514,0.00518186949517069,0.10430033960014944,0.11569464416229347,0.22501731027533498
121,0.29284390019698237,0.0005372072980420761,0.001321112257223598,0.00566753095285059,0.6996302492949014
122,0.9682497765076743,0.0003621955665753523,0.002314906521537806,0.008092037029995258,0.02098108437421744
123,0.9824138739398498,0.00029109156546321515,0.0009664035040482954,0.011432893410240555,0.004895737580398153
124,0.000801441796483549,0.01430382114707087,0.029054925060957797,0.0020963619738814027,0.9537434500216064
125,0.0010171050016178583,0.0024257364575939228,0.007987370690110053,0.00611992195866875,0.9824498658920093
126,0.9165518609276079,0.0006180630775087042,0.002462296421404352,0.05530962324939534,0.025058156324083813
127,0.003543486868476576,0.001031917706176271,0.008279950114583573,0.0016775172007871412,0.9854671281099765
128,0.9204244623186992,0.003147479162999642,0.0022989317239767897,0.0326956743595959,0.04143345243472844
129,0.975074698724318,0.00033537385651620337,0.001112190004251516,0.011192088932447062,0.012285648482467378
130,0.9798904957190624,0.0004334951353288812,0.0018100585858704641,0.012174931367765469,0.00569101919197282
131,0.34906265891342325,0.0010913564913173622,0.022715861856636533,0.5446466680744239,0.08248345466419899
132,0.9839941684840432,0.0001918202622371939,0.0009741695531565611,0.010385822228918607,0.004454019471644422
133,0.8979411913460287,0.0025420629467249713,0.007867452206975961,0.008741903027431549,0.08290739047283893
134,0.2855566316171792,0.004455683381408588,0.025897659649866157,0.4393328801953687,0.24475714515617733
135,0.6950505565872518,0.0019416842042757172,0.05016037744596038,0.16288986632844138,0.08995751543407071
136,0.3862390093369725,0.000877957048666167,0.023215307240494903,0.4835280070700015,0.10613971930386498
137,0.4325477306462124,0.004679028629877243,0.050716258094889305,0.1948086240182752,0.31724835861074585
138,0.0017308323978198407,0.014527295775954081,0.0506602544743808,0.0033523757240004693,0.9297292416278448
139,0.45797134774181203,0.0032711187152184816,0.02183451091554295,0.3298226369939101,0.18710038563351644
140,0.059043832339678456,0.001053853403884686,0.002893853942320497,0.04292339780954498,0.8940850625045714
141,0.6749743405433632,0.0010582510335779463,0.005170139222545217,0.18995052967903137,0.12884673952148226
142,0.05208978985912513,0.021495083562431724,0.04154343637561676,0.005210758748383023,0.8796609314544432
143,0.36374344674305353,0.0009048027351321767,0.0558624426670878,0.382317462559,0.19717184529572648
144,0.1737235075644021,0.0008146122968286387,0.0961303691383555,0.5455414564923946,0.18379005450801905
145,0.4122430029237488,0.0005717509197012631,0.0489938394278097,0.34161861084969597,0.1965727958790442
146,0.21133147152876097,0.001212498710868367,0.12547526185461522,0.4015343197169022,0.2604464481888533
147,0.40825588067995294,0.027518591899539993,0.3049825301054526,0.0849301743854376,0.17431282292961678
148,0.3032996514447538,0.0009411445721648757,0.03452126898141131,0.5998467555339595,0.0613911794677105
149,0.0002810420020439503,0.0012796859098788038,0.0025850823375144793,0.0005184433861831831,0.9953357463643797
150,0.044995758427127525,0.019417812874637584,0.05845625189679775,0.009660804812601259,0.8674693719888358
151,0.08251772051450527,0.006218934277147293,0.16029295055336612,0.03148885470516324,0.719481539949818
152,0.006754425569091653,0.011206961877607682,0.2290761364909195,0.012345797794896467,0.7406166782674847
153,0.4319391715517155,0.000560645294135016,0.0047006576194379805,0.06324171590056936,0.49955780963414215
154,0.04301700757672408,0.007855193467137589,0.16777539158102564,0.3430061030170293,0.4383463043580834
155,0.8223447870940629,0.0015212887881370244,0.002877084119914439,0.020656470603262353,0.1526003693946232
156,0.8822102836222511,0.00036997497705948005,0.0018926785474465638,0.07691756332232036,0.03860949953092263
157,0.2786130449346219,0.0007100631915136952,0.04035295973378796,0.5296430852298164,0.15068084691026
158,0.0034507571914716133,0.025629184588308578,0.06560165070147009,0.006970777909773552,0.8983476296089761
159,0.20348435533131443,0.0017783630002678615,0.02319805788440264,0.07213227103592017,0.699406952748095
160,0.6010586829830338,0.00241562119406839,0.014186417274327179,0.301853784927166,0.08048549362140467
161,0.4968795123855586,0.0014524062700316694,0.011636920079575354,0.1795191061728009,0.3105120550920335
162,0.6787195953888894,0.000502174088009865,0.015034116436214804,0.11420373858384053,0.19154037550304537
163,0.000931232996183729,0.01475209882759393,0.03436105278181954,0.010231438226733839,0.939724177167669
164,0.989483715964921,0.00022111927651932253,0.0006559593681171166,0.006400800629790685,0.0032384047606520356
165,0.31773597465898207,0.002310880041995419,0.0259058817337278,0.5089567408747955,0.14509052269049927
166,0.9397860747026245,0.000985503570915019,0.0023201605238821693,0.009691253053984269,0.04721700814859385
167,0.6428161315622254,0.0006810426730834083,0.019300522790449415,0.25203520206577656,0.08516710090846524
168,0.6395760637071028,0.0007110714210157624,0.008419564381388476,0.17501155547960123,0.1762817450108916
169,0.7242153137474394,0.0008603071798042397,0.008467169697921363,0.2112807530166016,0.05517645635823346
170,0.2564608246145844,0.0005022202397738751,0.001461869497372281,0.016413780686361713,0.7251613049619077
171,0.004780977607546686,0.024728774309624866,0.08577112910631321,0.0071817130645075705,0.8775374059120077
172,0.3457188208290753,0.00229707434141599,0.01142424372514007,0.284206320631919,0.3563535404724496
173,0.3228381185481999,0.0009463428318310744,0.06567661783457143,0.47928205641245125,0.1312568643729463
174,0.268661305564696,0.0013065614642723327,0.15559846068852273,0.4464038454465179,0.1280298268359911
175,0.42214403908309794,0.0010404127533373692,0.014582400427534416,0.5175192568717486,0.044713890864281486
176,0.2912760392100143,0.013065334667197573,0.018989700615277647,0.008366632630364853,0.6683022928771456
177,0.17688082756826923,0.0022978625794013345,0.04197217299282386,0.6346834100324396,0.14416572682706605
178,0.8519772134992215,0.003910961608663496,0.00952406493370538,0.09380937886148719,0.0407783810969224
179,0.7473873541383299,0.0037547773494925126,0.023152631722511644,0.0910644347287336,0.13464080206093249
180,0.028688685099112342,0.00918117830057948,0.053420167193449164,0.04695553071117598,0.861754438695683
181,0.0005008169030923845,0.00420721299855928,0.009442405056409583,0.0009687125262060476,0.9848808525157327
182,0.9233908568053679,0.0030618103018998782,0.01540668867604272,0.009585893665870279,0.04855475055081909
183,0.42607503359220733,0.0008283722726635638,0.008957506417602984,0.19010203605683215,0.37403705166069395
184,0.06485739023454976,0.007607156117943865,0.10434538299271745,0.39493972927782794,0.428250341376961
185,0.5267082958630614,0.0014172310882451516,0.006839572774892357,0.24913059411323613,0.21590430616056488
186,0.28993347716665197,0.0015289196894073915,0.010573284167866575,0.5291641739546533,0.16880014502142074
187,0.0007380937351037484,0.00241152189254789,0.009311026413966734,0.0012349288569785863,0.9863044291014031
188,0.44333562275844846,0.0007687073358932684,0.03740783770609111,0.3677911515553999,0.15069668064416725
189,0.8224604173924395,0.0003318229837065474,0.0032127912743336925,0.05600585988544635,0.117989108464074
190,0.9396104033952537,0.0002726177423258895,0.0012194402690683345,0.04364430341553971,0.015253235177812274
191,0.55881519170364,0.0033258631413189714,0.033456664610087845,0.3673888765062452,0.03701340403870791
192,0.4695718902250809,0.0007284462929833054,0.02252655635389661,0.28590714643903237,0.22126596068900678
193,0.05822733332934244,0.0063877918940344345,0.03130797786096147,0.1860261141735763,0.7180507827420852
194,0.5124229582363271,0.002233310388316676,0.032023964890430516,0.07731489057903472,0.37600487590589105
195,0.8678728091882475,0.00017407831373450908,0.0010708623732032956,0.017744987461860443,0.11313726266295432
196,0.7829343857254973,0.0008890499425534371,0.007369992043653089,0.052621450503861675,0.15618512178443453
197,0.6635328086286512,0.00045694415708891965,0.009753763645040336,0.2828799769959077,0.043376506573311914
198,0.6720532132108291,0.00036955130494896585,0.01520581139127308,0.25958303805137095,0.05278838604157776
199,0.32287890068714825,0.001699874535735917,0.04387809749938778,0.4799247408508318,0.1516183864268963
200,0.7200122227286053,0.0002725349381387221,0.006703082989805549,0.18567506009149867,0.08733709925195168
201,0.0017999270567652492,0.0037749825368335226,0.032802021091932705,0.0016479800660866688,0.9599750892483819
202,0.09879540775329149,0.0017153358440388478,0.043936643903047023,0.07157815279363317,0.7839744597059894
203,0.38286742951476316,0.0005035429629649307,0.023078466700889415,0.5324515081664917,0.061099052654890955
204,0.7786303012026798,0.0017726557759694568,0.012066137189438003,0.0585713402598869,0.14895956557202583
205,0.09341150707884771,0.01665066013703203,0.17711277548272522,0.5865503419257844,0.12627471537561066
206,0.5755651695481975,0.0022428119246184733,0.031458514767077395,0.1537857080674989,0.23694779569260777
207,0.3354523847400512,0.0006187540455954339,0.022306157175243636,0.15385535995540947,0.48776734408370026
208,0.08412246374070788,0.01597262150295737,0.31709609206258843,0.45587832341917667,0.12693049927456965
209,0.2910136272228359,0.000787989978330365,0.029187425506162358,0.29028131994825923,0.3887296373444121
210,0.4739551136059633,0.0012972285337151327,0.008186452062220056,0.46304064354748,0.05352056225062147
211,0.008361327479234435,0.017907897010481788,0.03671373479033607,0.005041412270417608,0.9319756284495302
212,0.04130412011683291,0.0011855919670333136,0.0175209040266742,0.29630319823605555,0.6436861856534041
213,0.5755937248020925,0.0013019697955190986,0.014292042662354992,0.343777760701947,0.06503450203808643
214,0.805625856317848,0.000693404510320034,0.010588249579086908,0.06830142725962257,0.1147910623331225
215,0.001535529026734191,0.015925210381757572,0.0697650653532336,0.0035228671399494815,0.9092513280983252
216,0.5767034037373449,0.005367662590643931,0.03091906222242608,0.08122946632276554,0.3057804051268195
217,0.921307424872442,0.0030784028562714357,0.006349437372618078,0.015925605049766353,0.05333912984890208
218,0.2423433704797507,0.0011640048777481335,0.012821891237297909,0.07782122823924016,0.6658495051659631
219,0.6015127211507607,0.00045844384166570366,0.02123467328090092,0.18609342286405856,0.19070073886261407
220,0.23848111995479243,0.0011404030054451826,0.06298129819876598,0.5125096914598537,0.18488748738114272
221,0.034967417142880534,0.0036952176229311847,0.15823642339285465,0.6642521669695667,0.13884877487176686
222,0.017180292299705444,0.03308135925781695,0.03396509758603512,0.003169076254393416,0.912604174602049
223,0.15916157033440526,0.13751046819880283,0.14513753817496805,0.04874631712706778,0.5094441061647561
224,0.6419271227418837,0.0004288561485679056,0.003460481893185586,0.3147443241902106,0.03943921502615224
225,0.05228472839724757,0.018494224810506162,0.2562021719371655,0.550679610378924,0.1223392644761569
226,0.5941799935279269,0.0018497284756349183,0.020181964161562593,0.23441716023770476,0.14937115359717074
227,0.010755746156768276,0.014877324229606682,0.08490777611584469,0.002227967008968427,0.8872311864888118
228,0.0010021944391372124,0.005006846107254781,0.006035196987611163,0.007049790346408892,0.9809059721195879
229,0.4551183018014557,0.0007432272338944684,0.013505694252028088,0.2719893714231968,0.25864340528942503
230,0.000573235318585577,0.0011456935889886328,0.0011377708980159348,0.00036803273981798434,0.9967752674545918
231,0.9883097232237928,0.00019605329363418144,0.0007765055201643891,0.0070222282437599984,0.003695489718648513
232,0.9208639255258442,0.0003181501755607434,0.003431436688543612,0.055682379268997856,0.01970410834105365
233,0.0017249281802556259,0.013310880185126883,0.02739407000657747,0.0028349502706379415,0.954735171357402
234,0.03359275419580095,0.0026548052534722173,0.19348899423705976,0.5323992492490985,0.23786419706456857
235,0.47629305155248036,0.0014457852875665548,0.03284294363875466,0.42966096339554427,0.059757256125654155
236,0.956643181658149,0.0006146182241081369,0.0022821581258358234,0.010119071497430262,0.03034097049447681
237,0.5043721495934017,0.0015705788488030487,0.020461761346439723,0.2933880968121365,0.18020741339921909
238,0.043615081253134076,0.022341659856857085,0.19451007003223353,0.042568372776411505,0.6969648160813637
239,0.8181415568737203,0.0002427086897724997,0.0029126910162248455,0.15655889637587883,0.02214414704440353
240,0.7766845619114898,0.0019090369949623888,0.010579765089849204,0.016365294297975824,0.19446134170572282
241,0.9565836571474013,0.00038459106563874313,0.0015543496362462937,0.01749984467263449,0.02397755747807906
242,0.20760180201446307,0.0012469924656067386,0.031029971250195507,0.33931586931140767,0.42080536495832704
243,0.9846799852978964,0.0003988663144939443,0.0013216365622504933,0.00450656097458828,0.00909295085077082
244,0.5296225848256931,0.005193218828865738,0.04147257357313648,0.23463387760356147,0.1890777451687432
245,0.44323915495983135,0.001142941686620402,0.0492396794023625,0.2971956864347175,0.20918253751646826
246,0.30278078737395475,0.0011193164918425476,0.03596404233815961,0.5441797410936895,0.1159561127023536
247,0.19806785029287025,0.0006276111599850754,0.01097140065322538,0.05742051241292409,0.7329126254809952
248,0.30964284456847996,0.0028572592795912937,0.013515423592104909,0.11305324842088271,0.5609312241389411
249,0.30202422351315295,0.00091119102528614,0.058001228332873564,0.48867787104995,0.15038548607873736
250,0.8380902158710966,0.0017054357523896215,0.007454135343431802,0.022913419109244514,0.12983679392383748
251,0.0023845508315626968,0.009988107053993247,0.043756873516288965,0.7443479974076279,0.19952247119052707
252,0.3139746009830574,0.0007510914260081413,0.03123062312423048,0.5991119118161443,0.05493177265055948
253,0.0006376421810284637,0.009350915615548364,0.025051549017956476,0.0015711101447089112,0.9633887830407578
254,0.24841682283747352,0.0008394540443866649,0.11949044279257809,0.5006798939808292,0.13057338634473242
255,0.0013403044325850902,0.004247744337679729,0.0317407990120515,0.0026237657573202405,0.9600473864603634
256,0.5486945792783576,0.0006180267773556487,0.018268075714127974,0.27749834069763607,0.15492097753252265
257,0.055530698992857945,0.0031403025033891804,0.04312174027630904,0.035294592269863236,0.8629126659575808
258,0.6402816524438985,0.0013995600644180935,0.011232370706361862,0.12958796310228682,0.21749845368303466
259,0.21157200040034224,0.0012512916676965043,0.05774390510510299,0.6305111145207294,0.09892168830612882
260,0.932314421379439,0.0008554531966023789,0.004141873528930019,0.018905970468387562,0.043782281426641055
261,0.6216994836410402,0.0007653730094825873,0.0022615105646723206,0.05026783526410136,0.3250057975207035
262,0.7813281318861576,0.0002666483518106696,0.022928311678975917,0.11993434648612675,0.07554256159692922
263,0.8235810367735378,0.0002864420528457003,0.0023827213059704625,0.13521068393853342,0.03853911592911252
264,0.30009964733980443,0.001002852111007984,0.026342651887821967,0.5216822461147994,0.15087260254656606
265,0.4509325323071079,0.0023686679292796073,0.018116947185641632,0.3041618646015983,0.22441998797637258
266,0.05541944386281014,0.0019531273510566822,0.011238793453956996,0.02005226641863015,0.911336368913546
267,0.021314715880499102,0.01924628608805331,0.09838829110952318,0.020484027403441418,0.840566679518483
268,0.008109011269449014,0.016099188146107224,0.33933288630418634,0.015448509573177002,0.6210104047070804
269,0.00018128280735881154,0.0005920604793606696,0.0015909271272195975,0.00047580919272602974,0.9971599203933348
270,0.855470735920649,0.0011963773468755378,0.003008788584549991,0.10742271343574004,0.032901384712185455
271,0.003716685186485357,0.0035022886753855375,0.030591526040680224,0.0019680219455690475,0.9602214781518799
272,0.03867339020116152,0.01499714612473186,0.1338073691444031,0.016534027558780768,0.7959880669709227
273,0.02679357499412823,0.0018180395466672638,0.01255928516388219,0.17039445132161712,0.7884346489737053
274,0.11823017558068337,0.002122343303290953,0.07031163396414378,0.10833823317903421,0.7009976139728475
275,0.2494402860541161,0.014196605436654212,0.3372417517679874,0.07803995361624391,0.32108140312499833
276,0.0047499330997193435,0.033697912965506324,0.8000954055253584,0.005652339716913554,0.1558044086925025
277,0.0026546173713973436,0.08203310524670673,0.11367496640928326,0.006552926016309952,0.7950843849563027
278,0.04496840542209409,0.0023398581046130663,0.08340246254992342,0.02645773026623405,0.8428315436571353
279,0.761356869939268,0.0025473860930772044,0.015246290000115752,0.1177225010625515,0.10312695290498763
280,0.004854926845334909,0.001243589171579449,0.005819691842637406,0.0064352848406021065,0.9816465072998461
281,0.5373492840114511,0.0011118446221024918,0.03222139910472094,0.2842162577960517,0.14510121446567387
282,0.2966240929830657,0.0009662383276324862,0.048025350004453696,0.5110293017331256,0.14335501695172262
283,0.001761746597245564,0.0008557058906216307,0.005284260897716497,0.002764238839978082,0.9893340477744382
284,0.9428938016110382,0.0007049365903267831,0.0026604273479161134,0.015676230416449936,0.038064604034268895
285,0.1189593499667464,0.0006934497616656776,0.1593812759573619,0.5137075464148452,0.20725837789938084
286,0.2898355278666861,0.001077358220929067,0.055176850037242854,0.3379189192418631,0.31599134463327894
287,0.015249734243664846,0.03456662862080405,0.0208700490446391,0.004354133809528239,0.9249594542813636
288,0.0005959743353361401,0.0035027629300578267,0.021459833105649948,0.0017843405988603696,0.9726570890300958
289,0.6570083065446854,0.0009505970184693401,0.013063843370084339,0.258385666536648,0.07059158653011287
290,0.42627731928571916,0.0010224240456784082,0.033714781594974944,0.4200905478690835,0.11889492720454395
291,0.9323245887863616,0.0011402959503824174,0.010420694826137982,0.02711962578590325,0.02899479465121468
